sample_id,ABCB1,ABL1,AKT1,AKT2,APC,AR,AREG,ATM,BCL2,BCL2A1,BCL2L1,BCL3,BCL6,BCR,BIRC2,BIRC5,BLM,BMI1,BRAF,BRCA1,BRCA2,CASP2,CASP10,CAV1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CD34,CD44,CDC25B,CDC25C,CDH1,CDH11,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK1,CLTC,COL1A1,CSF1R,CSF3,CSF3R,CSK,CTNNB1,CXCL9,CYP1A1,DAP3,DAPK1,DEK,DLC1,E2F1,E2F3,EGF,EGFR,EGR1,EPS8,ERBB2,ERBB3,ERBB4,ERCC2,ERCC4,ESR1,ETS1,ETS2,ETV1,ETV6,FANCG,FAS,FAT1,FGF1,FGF2,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FOLR1,FOS,FOSL2,FRZB,FYN,GADD45A,GAPDH,GAS1,GATA1,GNAS,GRB7,GUSB,HCK,HDAC1,HIF1A,HMMR,HPRT1,HRAS,HSP90AB1,IFNGR1,IGF1,IGFBP2,IGFBP3,IGFBP6,IL1A,IL1B,IL4,IL6,IRF1,ITGB1,JUN,JUNB,KDR,KIT,KRAS,L1CAM,LAMB1,LCK,LIF,LMO1,LMO2,LYN,MAP3K8,MAPK10,MCL1,MET,MLH1,MMP1,MMP2,MMP3,MMP9,MMP14,MPL,MSH2,MSH6,MST1R,MTA1,MUC1,MYB,MYBL2,MYC,MYCN,NF1,NGFR,NOTCH1,NPM1,NQO1,NRAS,NTRK1,NTRK2,NTRK3,NUMA1,OGG1,PCNA,PCTK1,PDGFA,PDGFRA,PDGFRB,PGK1,PIK3CA,PIM1,PLA2G2A,PLAT,PLAUR,PLG,PML,PPARG,PRKAR1A,PTEN,PTGS2,PTHLH,PTK7,PTPN11,PTPRG,RAD54L,RAF1,RARA,RB1,REL,RET,RRM1,S100A4,SERPINE1,SFPQ,SIAH1,SOD1,SPI1,SPP1,STAT1,STAT3,SYK,TAL1,TEK,TERT,TFDP1,TFE3,TFRC,TGFA,TGFB1,TGFBI,TGFBR2,TGFBR3,THPO,TIMP1,TIMP2,TIMP3,TNF,TNFRSF1B,TNFRSF10B,TNFSF10,TOP1,TOP2A,TP53,TPR,TUBB,TYMS,TYRO3,WEE1,WFDC2,WNT1,WNT10B,WT1,XPC,XRCC5,YES1,YY1
TCGA-AN-A04D-01,14.1088,1615.03,2751.8,2734.24,640.944,2.0155,133.602,665.416,610.999,12.0933,2420.1,505.327,191.765,2603.8,1456.09,2379.88,723.006,3137.8,108.264,627.987,1.7276,4017.56,69.1045,362.799,1498.64,236.395,137.057,1208.47,665.419,832.422,19974.7,1839.62,353.588,5723.58,244.169,2246.18,4715.52,160.956,1198.1,770.227,215.664,3904.12,807.659,782.609,11932.3,10786.1,164.123,0.8638,27.0659,2675.21,5204.69,65.9372,0.2879,4505.61,866.398,6625.11,172.185,1966.02,1874.17,1953.93,157.78,3948.75,417.794,4251.08,10443.1,66.2252,197.812,117.766,18.4279,512.813,463.288,79.7581,3421.25,853.441,97.0343,4357.33,27.0659,24.9554,1045.49,9386.41,88.6841,47.2214,38.5834,615.318,1.1517,345.523,193.493,324.503,408.005,304.06,278.722,41827.8,136.769,0.0,62891.2,427.584,2009.21,155.197,7343.22,1875.32,816.263,931.183,902.966,35354.7,1527.79,32.8246,352.721,1296.29,46.9335,2.3035,7.1984,0.0,4.8949,165.563,11845.4,2891.74,609.847,457.242,3831.27,798.157,16.4123,2063.63,639.505,54.7077,0.5759,118.917,115.462,42.3265,29.9453,6744.89,51.8284,376.332,975.813,1514.25,102.793,61.9061,6445.72,15.5485,1695.65,2896.92,142.528,974.086,1975.53,1739.71,1910.45,564.929,26.778,1495.54,6578.46,938.382,13189.2,3522.03,1568.1,6.3346,92.4273,26.778,8752.7,222.286,6985.03,58.0795,839.332,194.492,1014.11,3225.74,467.319,488.914,3.7432,205.586,280.449,0.0,964.584,312.986,6237.55,134.178,849.122,4.0311,9560.32,2389.0,323.639,1170.17,1916.79,512.813,76.015,16.7003,96.7463,4211.34,331.126,127.267,12709.7,857.725,4475.09,99.0498,427.008,1728.19,3803.05,1583.65,23.6107,116.902,4.607,9059.89,1193.78,2154.05,2228.91,179.096,866.11,399.079,3050.1,6.0466,3712.06,3406.56,4234.67,8.3501,221.422,1097.03,678.952,3060.18,8763.03,1977.83,6416.48,50435.1,1750.22,528.65,1584.22,24.1866,0.2879,16.1244,0.5759,414.339,12376.3,2161.24,999.424
TCGA-AN-A0AL-01,60.3865,1823.67,8440.82,2246.78,632.045,21.7391,106.28,929.549,241.546,120.773,2774.56,1768.52,1142.51,2413.85,2350.24,1247.18,260.467,1266.0,216.586,311.594,239.936,1745.17,1798.31,1372.79,795.254,4388.49,704.106,1907.81,161.836,1833.33,7445.25,2121.58,62.4074,13089.8,3494.77,584.139,1984.7,1884.06,1778.99,12.8824,110.709,931.965,177.134,577.295,13837.8,210682.0,1244.36,0.8052,123.188,3429.55,9066.79,462.158,0.8052,2228.26,1575.68,5339.37,1236.71,902.174,723.027,11.2721,595.411,4166.67,1038.24,2673.51,2256.84,7.649,494.364,171.498,68.0354,3803.95,2506.84,402.577,2847.02,776.168,260.467,2695.25,183.575,57.7053,1166.67,2216.18,583.736,25.7649,150.564,2135.67,7.649,42.6731,4238.73,1790.26,132.85,674.718,252.416,110405.0,974.235,0.0,46956.5,222.222,3146.94,305.556,3007.25,6531.4,280.193,1036.63,450.483,34272.5,1337.76,362.721,2438.41,5654.59,243.961,4.0258,61.9968,0.0,35.8293,1396.11,15294.3,6815.22,3277.38,1636.07,1115.14,1930.76,17.7134,7436.39,325.282,1161.84,2.0129,788.647,2690.82,136.071,215.378,7478.26,2366.75,561.594,1584.94,9714.98,364.332,2218.6,15577.7,15.2979,959.742,1594.61,277.375,1336.15,3094.61,92.19,4805.56,1211.76,177.536,636.876,135.668,2264.9,6030.19,4307.97,1774.96,2.818,498.39,10.8696,6255.44,204.509,3316.83,45.4911,875.604,2272.19,6700.89,13660.2,604.267,693.639,15.2979,1409.82,1437.6,0.0,3039.86,149.356,5654.59,1883.66,142.109,509.259,7109.1,3339.37,591.787,392.11,1768.92,1166.67,1216.18,57.5684,27.7778,1887.28,1143.72,2660.63,6262.68,300.093,5773.35,583.736,9995.17,13853.9,4799.11,979.066,53.5427,462.158,8.0515,2991.14,1695.65,2783.01,966.586,1318.44,3739.53,2230.27,240.338,3.2206,11531.4,12392.1,10286.6,6.4412,1285.83,1207.33,2375.2,2627.62,2956.92,2285.43,3096.17,31309.6,1343.27,360.709,585.749,9051.93,1.2077,2.818,54.7504,481.884,14886.9,2058.37,1517.31
TCGA-AN-A0AR-01,10.8196,2425.75,6881.98,3384.73,377.964,177.081,29.2129,796.682,1261.2,28.8522,1412.68,398.521,155.802,4140.65,1286.81,1749.34,650.618,2825.1,368.226,215.67,423.767,1936.34,54.4586,789.83,676.617,8161.86,116.491,536.291,347.669,540.979,2666.67,2401.23,150.032,4584.26,337.571,472.455,4716.26,1750.61,219.998,66.7208,246.326,265.08,447.209,1290.78,6182.31,31307.2,494.816,0.0,84.0321,2089.98,11460.8,103.868,3.6065,4227.21,200.884,6476.96,109.638,1042.65,1444.41,608.061,138.848,701.47,838.518,2299.88,1667.3,32.8194,622.934,204.851,76.0977,557.93,731.404,25.2457,3577.68,1115.14,295.014,3638.99,39.6718,12.7599,1553.69,7492.56,7.5737,272.654,55.1799,258.949,0.7213,473.898,283.834,560.815,4825.53,1187.63,76.4584,156239.0,780.092,0.0,20141.7,339.374,1425.66,151.113,1717.43,1346.68,312.661,1119.11,442.16,42800.8,5643.86,49.4094,9665.86,7923.18,88.3599,1.4426,23.4424,0.0,2.8852,260.698,11202.2,1138.94,781.895,266.162,6450.27,524.389,4.3278,1678.12,53.7373,70.6879,1.4426,149.671,267.965,95.9336,42.9177,4099.54,637.995,1203.5,20.1966,2347.13,91.9665,393.833,7210.53,6.4918,1134.97,1809.76,171.31,1761.07,31.7374,385.538,1449.46,4655.67,23.4424,1389.96,85.8354,2441.98,10695.9,21.9998,2359.75,1.082,101.343,76.4584,8618.08,825.942,3661.35,220.626,93.0484,1179.39,789.108,5331.89,377.243,291.407,136.327,1207.47,290.325,0.0,2141.56,317.014,3659.9,456.586,3.2459,19.8359,5054.91,2375.98,98.4582,270.49,2849.52,473.176,750.158,60.229,27.049,1345.23,713.371,117.933,4647.51,999.351,1683.89,281.309,3513.48,2272.11,2340.28,785.141,15.8687,59.5077,58.7864,2733.39,1522.68,1788.48,296.457,432.062,1376.25,755.568,403.931,7.2131,2157.79,2880.89,3929.67,13.7048,295.735,432.062,2337.39,1583.26,1944.64,345.145,3068.0,77364.0,822.241,502.75,749.076,78.6223,0.7213,11.5409,91.9665,933.369,12689.6,1118.38,1035.79
TCGA-AN-A0AT-01,10.9542,1353.42,4820.99,1620.64,468.435,2.8827,119.631,565.869,223.407,127.126,1644.28,336.697,399.827,1955.32,1032.29,1474.83,1087.92,987.524,359.47,46.6993,1034.02,1541.08,87.0568,532.43,2602.05,11269.2,350.245,849.813,520.035,350.245,6908.04,1977.23,193.73,7552.61,565.004,782.358,2699.63,1503.6,2465.84,2.8827,12.972,354.857,182.473,617.469,16055.6,37279.3,641.972,0.8648,66.0133,1925.05,50044.8,1151.63,1.1531,4082.73,594.119,10456.6,275.584,933.987,2009.51,4.9005,417.694,1972.04,460.363,1860.77,1596.71,51.8882,358.21,396.368,20.467,2213.03,523.494,183.915,2300.37,508.504,110.983,3286.54,53.6178,558.262,1628.13,111.559,141.828,280.196,161.142,590.084,14.1251,299.51,395.791,1014.99,59.9596,339.579,206.688,163759.0,441.338,0.0,29407.9,684.924,5247.33,354.569,3295.19,1745.46,571.289,1973.48,984.722,69192.0,1737.96,18.7374,2935.43,8741.42,35.1686,11.5307,185.933,0.0,26.8089,1129.61,8885.56,983.857,1161.43,457.481,1177.0,1659.27,189.392,1925.05,180.744,1979.79,3.7475,77.8322,835.399,137.215,37.1865,8443.36,317.382,2469.3,9770.54,5664.17,440.761,3236.38,6031.71,20.7553,2439.9,3444.22,386.855,2099.16,316.229,407.322,7830.79,5976.36,34.8804,127.414,203.229,2932.83,14527.5,3303.83,4117.9,0.8648,2918.42,48.1407,6482.27,534.736,5806.0,91.9689,242.145,838.158,1276.74,18940.9,795.618,1125.11,21.0435,209.282,1297.2,0.0,1374.75,77.544,4426.92,281.061,70.9138,25.6558,3522.92,3427.79,186.221,504.18,2855.0,453.156,867.109,174.69,15.8547,5473.91,3077.83,697.319,8338.22,591.055,9267.51,298.933,4457.77,8456.62,5114.15,1326.61,9.2246,48.7172,37.1865,3112.71,1394.35,5680.31,897.377,291.438,2227.44,1938.31,121.937,1.4413,2811.18,3499.57,2817.81,222.831,519.17,604.497,671.087,2874.89,6483.42,373.883,8364.6,65968.9,3567.66,259.441,2339.29,469.588,0.5765,4.324,6.0536,1172.1,12455.8,4689.54,1817.24
TCGA-AN-A0FJ-01,21.6086,1760.5,2998.2,2435.17,744.298,4.8019,63.0252,513.806,3282.71,88.8355,1457.98,992.197,1009.0,6121.25,1138.06,717.989,868.547,1759.08,268.908,544.418,184.874,2171.07,112.245,2004.8,742.617,1981.14,2121.85,1058.22,506.002,1062.42,5684.27,974.79,88.8355,14749.7,782.113,1088.84,3720.29,4283.91,1125.45,1108.04,3728.69,304.922,87.6351,411.765,8400.96,47819.3,677.071,0.6002,22.8091,860.744,7259.87,539.616,0.6002,5412.36,652.461,5235.89,406.963,872.749,9059.42,187.275,1174.06,807.923,3106.24,2756.3,7102.64,93.6375,348.139,163.265,16.2065,1220.89,490.396,89.4358,40156.1,244.898,569.628,8141.06,33.6134,300.06,575.63,4031.81,540.816,107.443,97.8391,1187.27,1.2005,147.659,315.726,2282.71,216.086,333.133,800.72,86201.1,148.859,0.0,27527.6,211.285,641.657,551.02,4207.08,7932.17,470.588,672.869,442.977,39428.6,925.57,31.8127,115.846,1840.34,53.4214,21.6086,25.8103,0.0,3.6014,666.789,21997.6,1209.48,950.78,882.953,834.334,1472.39,2899.76,2851.14,217.287,204.082,0.0,199.28,227.491,10.8043,551.621,5262.3,1298.32,515.606,942.977,7858.34,138.055,2842.74,7563.03,43.2173,2494.0,2572.63,318.127,1328.33,93.0372,227.491,1450.78,6138.66,2.401,1147.06,51.0204,1012.61,8700.48,794.718,1821.73,0.6002,648.86,4.8019,15715.7,387.755,3173.47,60.024,197.479,514.646,3178.87,13920.8,511.405,271.308,3.0012,181.873,805.522,0.0,1009.0,21.6086,2796.52,4227.49,25.8103,41.4166,5824.73,3421.37,318.728,467.587,1906.96,747.299,591.837,336.135,23.4094,3271.91,3878.75,699.88,6566.31,831.242,3051.02,201.681,2186.67,3126.65,15884.8,120.648,58.2233,231.693,28.2113,2391.96,1097.24,10923.8,845.138,628.451,2070.83,1007.8,88.8355,0.6002,3601.44,6986.19,4044.42,69.0276,558.223,2192.68,2483.79,1677.67,5291.72,289.916,4146.09,45908.2,2137.38,644.058,840.936,19.8079,3.6014,151.861,0.0,554.622,8654.86,3693.88,1412.97
TCGA-AN-A0FL-01,12.4367,1543.53,9036.85,3840.63,359.742,60.3409,34.5463,626.9,46.0617,29.4795,2312.3,419.162,1000.0,1984.34,958.544,866.347,33.1644,1527.37,118.839,25.3339,57.1165,1339.01,429.756,818.977,589.737,2054.78,354.215,2593.74,79.2262,988.024,19570.7,348.227,75.0806,11380.9,765.085,686.78,2394.75,1379.55,661.446,187.932,178.259,300.783,180.562,219.714,6105.48,20494.7,303.086,0.0,40.0737,1197.6,5866.86,48.3648,0.0,2933.67,248.733,2546.75,545.371,488.715,534.316,1365.73,494.242,806.541,336.251,3380.93,8964.99,348.687,807.236,130.355,23.9521,729.157,523.261,3377.71,1126.21,341.317,52.971,3522.8,67.2501,273.307,234.454,2766.47,533.855,160.755,57.1165,2000.46,0.4606,2253.34,505.758,289.728,2146.48,251.036,69.5532,80067.7,151.083,0.0,92417.8,390.603,3285.58,82.4505,1679.41,2579.92,77.3837,1002.76,778.443,41244.6,1988.02,46.0617,229.387,6303.09,53.4316,1.3819,11.976,0.0,1.8425,678.922,15252.9,2976.05,1079.23,817.135,2177.34,512.667,2.7637,1074.62,27.637,106.863,0.0,145.555,393.367,66.7895,453.247,6170.89,93.9659,262.091,33.1644,1057.12,65.4076,3458.77,5128.97,3.6849,391.064,605.712,67.7107,1471.67,17118.8,126.67,1189.77,1481.35,23.4915,200.829,251.036,2136.34,3541.69,3276.83,1216.49,0.0,62.6439,235.375,5469.58,264.394,1985.26,213.662,628.742,144.404,2514.51,8580.38,367.112,227.545,0.9212,204.053,1268.54,0.0,1163.98,510.825,11705.7,1141.87,64.947,26.2552,8242.75,1746.2,143.252,67.2501,1886.69,463.381,1340.86,32.2432,20.7278,1320.59,698.296,490.097,3166.96,538.6,5575.77,182.865,2113.77,8938.28,593.275,419.622,16.1216,94.8871,5.0668,1444.96,965.454,2238.14,523.261,436.204,1086.14,1076.46,1272.69,0.0,2859.97,4551.36,4775.68,1.3819,361.584,314.602,2257.02,3456.93,1007.83,205.435,2729.83,19274.5,369.793,264.855,1384.62,1155.69,0.4606,0.0,2.3031,410.871,9590.05,1639.34,3050.67
TCGA-AN-A0FX-01,79.1069,3807.34,2884.21,5662.2,855.821,51.6746,49.1228,442.424,992.345,189.793,2027.75,884.211,2426.16,2781.18,914.514,407.748,224.242,1276.27,181.499,153.748,153.748,2619.78,85.1675,1553.43,990.67,2143.7,519.936,1843.7,755.343,1061.88,8915.15,1172.89,197.448,5891.55,3496.97,903.349,3956.3,861.244,1938.12,640.191,454.864,524.721,755.981,701.754,9498.25,114478.0,554.386,0.0,75.5981,1499.84,28881.3,404.785,2.5518,2309.73,1513.88,6563.96,949.92,492.185,1459.01,26.4753,572.884,1934.93,1666.99,4865.39,1930.78,52.3126,363.375,277.193,307.815,4931.1,1166.19,438.596,5218.5,474.003,234.769,12391.4,743.541,1246.1,5089.0,1796.17,123.764,101.435,100.478,948.006,15.949,314.195,655.502,2668.58,214.673,711.643,305.901,118147.0,1227.43,0.0,40579.6,911.005,1291.55,130.781,2225.52,2257.42,327.569,791.707,1102.07,47377.4,1533.33,323.445,705.582,3403.19,107.496,1.5949,35.0877,0.319,12.6061,655.41,15172.2,1666.35,1674.32,875.917,780.223,1284.85,623.605,4550.88,96.0128,54.5455,7.6555,187.879,509.41,137.161,128.549,6751.52,913.876,697.289,473.046,8790.43,250.399,2982.78,14274.6,17.2249,1517.07,3570.02,134.609,923.126,2311.64,189.474,1609.89,3786.6,124.402,1590.43,323.764,2052.95,14623.6,622.648,1683.57,5.1037,4193.3,613.716,7905.98,376.077,3420.41,100.341,1061.24,1059.45,4958.85,16206.7,764.593,2202.23,77.193,1196.17,1096.33,0.0,1352.79,109.729,5865.07,1178.31,244.338,36.0447,5527.91,3214.04,486.443,303.987,2866.99,640.51,455.183,97.2887,205.104,2220.73,1375.12,1081.98,4619.28,377.18,3593.3,195.853,5201.59,3474.32,7815.63,909.41,58.0542,193.939,1.2759,8484.21,1360.13,3326.32,208.612,795.534,4233.17,1740.03,1862.2,2.8708,4449.44,10696.0,18079.1,37.3206,446.571,659.33,772.249,2008.61,2525.04,2926.63,4558.38,27484.8,837.774,600.638,1610.53,255.821,1.2759,21.0526,5.4226,1435.09,9627.75,1242.74,1362.36
TCGA-AN-A0XU-01,36.5265,1215.02,4069.26,3364.23,823.914,30.6685,29.9793,1586.84,167.126,82.7016,1320.81,1000.34,1295.31,2520.68,2090.97,1569.19,512.061,1785.05,266.023,35.4928,719.159,1865.61,327.705,911.44,1164.07,1494.67,537.905,1514.13,277.395,446.244,12798.8,1690.21,130.6,4825.64,1032.74,2452.1,3764.99,930.393,743.28,1465.89,1957.27,1376.29,298.415,1246.38,18472.1,29715.4,808.408,0.0,94.0731,2030.32,14303.4,3814.61,0.6892,3450.03,774.294,16239.5,183.322,667.815,2713.65,76.499,1246.36,385.596,607.857,5528.6,3661.96,4.8243,376.175,576.154,671.606,2337.01,841.489,128.188,2350.45,381.461,526.189,9906.96,82.7016,1196.76,807.03,872.157,115.782,155.41,114.404,1150.93,2.0675,454.17,698.139,1872.16,35.8374,951.068,184.011,167552.0,285.665,0.0,36324.3,630.255,1683.67,271.882,2255.34,6861.82,486.844,1596.83,201.24,42172.0,4030.67,323.225,488.284,4499.31,140.937,2.7567,88.9042,0.6892,87.8704,2127.72,7177.81,2183.32,1738.46,407.995,3870.09,1512.06,223.983,1358.37,176.43,76.1544,4.4797,105.789,797.037,158.167,59.2695,9358.03,2788.08,1143.0,567.54,5576.15,119.228,1833.22,8073.74,70.2963,2643.35,4460.03,391.799,1616.13,4157.48,767.057,2425.57,2316.68,19.297,3243.63,56.8573,1053.41,9662.99,12664.4,2705.38,1.3784,482.426,7.9256,3355.02,358.356,6247.76,215.369,236.044,2383.49,1430.39,18397.0,653.342,496.899,238.456,574.431,868.022,0.0,4290.14,39.2833,7621.98,1381.81,115.093,48.5872,4323.23,2847.69,89.2488,449.001,2668.5,954.169,343.901,189.869,17.9187,2763.27,4755.69,540.662,5980.86,606.778,4260.51,330.806,2990.7,21525.5,10509.3,712.267,11.0269,60.6478,3.1013,5798.76,1676.09,5890.08,475.19,542.385,15640.6,972.088,201.585,6.5472,5638.18,14852.9,11057.9,72.0193,535.493,557.891,2230.19,3294.97,7324.26,1213.65,3515.88,30226.4,1408.32,231.22,719.504,1826.67,3.7905,15.8511,38.9387,646.795,14296.0,2923.85,1964.85
TCGA-AO-A0J4-01,84.8894,1571.86,3739.98,2969.6,752.533,15.8052,115.99,1518.58,296.731,125.677,2911.73,1043.15,3241.09,2338.92,1838.51,623.601,557.262,1360.9,244.726,75.4573,576.891,1733.48,203.174,1016.12,686.439,8472.59,869.033,1105.09,180.995,821.872,9832.64,1887.45,119.054,11592.6,1859.41,798.165,1867.31,3712.7,912.115,7.1378,400.229,451.214,177.936,461.921,20115.0,53357.5,1123.96,0.2549,110.127,1282.26,22035.9,7396.6,0.2549,4623.29,756.867,5634.31,1609.59,581.48,1053.6,100.185,1136.19,1954.24,444.331,3944.94,4203.17,68.5743,493.376,375.247,32.6302,5265.44,1005.42,166.72,3489.64,287.043,554.713,10430.2,615.894,331.986,1311.58,578.676,835.128,116.755,230.706,992.416,42.3173,776.241,1225.16,2525.78,112.166,743.866,561.086,84440.5,505.513,0.2549,25057.9,699.764,1786.5,310.497,2761.58,2531.9,474.402,1059.97,283.984,40062.5,1452.55,138.423,4571.28,8599.32,48.4354,2.0394,108.342,0.0,36.454,1858.27,15680.1,3034.1,1493.34,998.279,1224.14,1538.46,173.093,4141.99,511.886,1596.58,15.2954,177.172,1571.6,315.085,11.2166,12807.3,2206.87,846.345,495.826,6591.55,552.673,2046.01,15788.9,51.4945,1373.78,2354.73,101.714,1054.36,12026.3,180.741,1814.8,3364.22,62.966,1903.51,216.175,5735.77,9618.51,3261.23,2815.63,3.8238,348.225,497.355,6790.41,405.838,3044.55,46.9365,155.758,6108.33,3721.37,14503.1,899.114,1565.23,9.942,719.648,1778.6,0.0,2827.35,62.966,4677.33,1764.58,166.21,46.9059,4751.77,3626.03,1338.09,363.521,3045.82,625.837,1081.64,124.657,28.8063,1496.14,2484.74,2351.41,6024.86,682.164,2592.31,473.902,11521.0,14848.8,7015.74,882.289,37.9836,183.545,9.6871,2642.28,872.857,6790.64,323.243,1152.0,3131.99,1480.34,640.622,1.0197,5537.44,11676.8,7195.97,145.816,1169.33,671.978,1049.26,2473.52,4204.7,3083.81,4287.8,23139.1,741.75,276.847,1131.09,315.34,3.5689,6.1182,5.3534,916.194,8830.03,2355.49,1500.22
TCGA-AO-A0J6-01,39.8289,1402.44,1785.15,3070.4,424.842,0.2553,465.947,726.112,262.973,245.867,1826.51,1592.9,1179.8,1046.79,3629.8,1607.06,166.464,1340.37,244.08,742.963,170.294,1471.63,86.5513,496.33,1913.95,4574.99,534.882,2076.47,468.756,372.247,12428.4,3540.44,345.695,11039.8,440.927,1178.02,4063.83,1036.32,866.535,8.936,29.8717,676.837,152.167,311.993,10538.1,23255.8,893.343,0.5106,71.7432,1108.06,18347.3,974.788,0.0,3040.53,1831.37,2280.97,266.548,949.001,526.202,112.849,433.778,2035.87,317.1,4073.28,2704.54,0.7659,214.267,297.44,181.017,3588.69,1297.25,68.1688,3199.08,847.131,403.14,5233.42,149.869,736.493,2993.3,569.35,11.9997,75.5729,162.38,431.736,7.6594,381.439,775.898,2042.51,11.4891,395.992,456.756,89861.0,265.526,0.0,28448.8,680.922,1612.56,512.925,1668.99,5012.06,722.52,1647.54,676.326,40609.9,3137.04,10.9785,95.998,12088.6,46.9777,16.3401,138.635,0.0,81.9557,2719.27,6368.03,2311.36,1416.99,216.761,278.547,687.049,115.402,646.199,284.675,170.294,3.5744,197.868,3672.94,71.7432,51.8287,10767.3,1454.01,729.176,2488.03,1486.18,61.7859,835.131,2324.89,4.851,1028.15,3140.87,364.333,770.282,3232.02,38.2971,1814.26,4969.17,166.975,1780.05,123.317,825.429,14706.1,868.577,1626.35,7.4041,323.483,2.0425,6908.83,642.114,2790.32,118.169,528.244,204.376,678.624,12271.1,664.837,1025.08,83.4876,630.114,977.596,0.0,2464.03,172.081,3894.56,425.863,110.04,32.9355,2157.66,3445.71,125.614,645.433,4288.25,982.702,871.896,32.9355,182.549,2698.92,1716.47,190.975,7012.53,658.743,5027.13,516.5,7946.64,13758.9,8886.96,1362.1,4.3403,19.9145,0.2553,1282.95,1334.52,3177.12,613.264,401.353,2749.47,870.62,64.5944,4.5956,4814.96,3669.88,1538.78,79.4026,1750.94,992.404,10348.9,2160.21,4327.57,303.057,2000.64,24011.5,1166.24,309.695,862.45,1588.56,1.0213,6.6382,170.039,1369.25,4050.3,2559.01,986.788
TCGA-AO-A124-01,4.0083,2235.49,4446.93,1582.71,1080.24,8.3029,77.5893,576.623,89.9005,260.253,1955.19,884.69,727.221,1355.09,1270.06,652.54,510.772,1995.69,225.038,1375.78,397.681,2127.26,48.9586,263.403,1571.56,334.407,123.685,1570.97,480.137,334.407,19303.1,2877.1,190.686,8117.96,239.926,1659.15,3866.87,1153.82,916.47,344.428,186.959,588.362,309.212,375.922,12062.4,17623.4,455.229,1.1452,125.689,1718.7,10307.9,79.8798,3.722,2745.69,554.291,13448.4,221.029,1139.5,2042.23,135.137,639.608,1771.67,1710.97,7844.25,3933.0,0.8589,305.562,759.86,7.1577,526.233,419.44,42.0872,4691.43,1094.27,322.955,13187.6,42.3735,200.24,695.441,1085.39,518.789,240.212,56.9752,430.034,3.722,1167.85,263.403,1732.45,220.457,1217.09,559.158,93184.2,107.938,0.0,31868.6,715.482,4675.97,189.536,2707.89,3708.54,741.785,2326.25,411.996,75269.3,2377.5,6.8714,2429.6,2602.25,38.9378,25.7677,61.8424,0.2863,13.4564,543.646,15612.3,2638.89,1802.59,237.921,1406.63,1810.32,174.361,2509.48,163.482,71.2905,2.8631,248.801,1106.86,418.581,72.1495,7868.01,968.292,606.113,464.39,1132.92,438.05,1025.27,6094.05,33.2117,2410.71,5563.52,483.287,1341.64,4600.39,472.121,836.59,2659.22,31.7801,3445.42,54.6847,3057.76,48131.1,764.154,1167.28,2.2905,433.183,417.15,5199.62,247.37,4822.56,85.812,116.813,256.58,962.852,20006.6,1616.49,593.229,4.8672,153.747,821.988,0.0,2922.63,15.4606,5795.43,258.822,683.129,142.008,6576.19,2805.24,421.731,414.287,1866.72,996.063,124.83,353.59,262.544,5497.39,1374.85,392.241,7576.05,529.17,2442.49,141.436,1398.61,3622.93,14489.7,1305.85,38.3652,48.9586,6.2988,3690.79,1272.06,11302.3,418.009,285.448,1361.11,880.395,401.117,2.0042,3052.32,4726.08,935.366,221.602,349.295,599.814,5935.15,1725.0,7900.08,273.423,7835.94,73232.0,2741.35,171.498,1311.0,107.365,1.4315,128.552,2.5768,785.341,9087.4,10804.1,2140.72
